City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
523,Turrialba,CR,9.9047,-83.6835,82.9,68,50,4.12,scattered clouds,2021-06-06 14:30:22
524,Bonoua,CI,5.2741,-3.595,83.82,66,76,8.48,light rain,2021-06-06 14:34:14
525,Nouadhibou,MR,20.931,-17.0347,67.44,78,42,26.73,scattered clouds,2021-06-06 14:34:14
526,Kaitong,CN,44.8135,123.15,64.02,50,17,4.34,few clouds,2021-06-06 14:34:15
527,Yanaul,RU,56.2719,54.9309,68.99,55,0,3.0,clear sky,2021-06-06 14:34:15
528,Neyshabur,IR,36.2133,58.7958,94.51,13,2,6.55,clear sky,2021-06-06 14:33:49
529,Datong,CN,40.0936,113.2914,70.81,37,100,6.06,overcast clouds,2021-06-06 14:34:15
530,Palmer,US,42.1584,-72.3287,88.14,47,20,4.0,few clouds,2021-06-06 14:30:35
531,Yumen,CN,40.2833,97.2,69.01,25,0,10.49,clear sky,2021-06-06 14:34:16
532,Antigonish,CA,45.6169,-61.9986,68.13,79,84,4.0,broken clouds,2021-06-06 14:34:16
533,Hengshui,CN,37.7322,115.7011,81.68,27,92,15.82,overcast clouds,2021-06-06 14:34:16
534,Pimenta Bueno,BR,-11.6725,-61.1936,88.21,47,100,1.57,overcast clouds,2021-06-06 14:34:17
535,Pionerskiy,RU,54.9508,20.2275,69.64,66,100,7.78,overcast clouds,2021-06-06 14:34:17
536,Kualakapuas,ID,-3.0091,114.3876,80.76,96,100,3.27,overcast clouds,2021-06-06 14:34:17
537,Bonfim,BR,3.0833,-59.95,85.37,64,19,5.55,few clouds,2021-06-06 14:34:17
538,Bosaso,SO,11.2842,49.1816,91.38,75,0,10.36,clear sky,2021-06-06 14:32:12
539,Paris,FR,48.8534,2.3488,73.18,52,40,6.58,scattered clouds,2021-06-06 14:30:40
540,Coihaique,CL,-45.5752,-72.0662,41.61,81,90,8.05,overcast clouds,2021-06-06 14:33:44
541,Tazmalt,DZ,36.3868,4.3989,78.66,55,39,9.93,scattered clouds,2021-06-06 14:34:18
542,Vardo,NO,70.3705,31.1107,46.6,65,40,13.8,scattered clouds,2021-06-06 14:34:19
543,Pokosnoye,RU,55.5258,101.0536,46.31,82,37,7.56,scattered clouds,2021-06-06 14:34:19
544,Pershotravneve,UA,51.3929,28.8684,67.86,61,83,7.47,broken clouds,2021-06-06 14:34:19
545,Concarneau,FR,47.875,-3.9225,69.06,78,100,4.43,overcast clouds,2021-06-06 14:34:19
546,Taft,IR,31.7471,54.2088,102.15,6,20,6.04,few clouds,2021-06-06 14:34:20
547,Breves,BR,-1.6822,-50.4803,89.35,54,37,3.56,scattered clouds,2021-06-06 14:31:03
548,Whitehorse,CA,60.7161,-135.0538,45.37,93,75,3.0,broken clouds,2021-06-06 14:30:14
549,Rio Grande,BR,-32.035,-52.0986,57.31,66,100,10.22,overcast clouds,2021-06-06 14:34:20
550,Little Current,CA,45.9793,-81.9248,69.89,88,83,8.23,broken clouds,2021-06-06 14:30:15
551,Ortakoy,TR,38.7373,34.0387,71.85,32,5,8.81,clear sky,2021-06-06 14:34:21
552,Torres,BR,-29.3353,-49.7269,63.14,94,100,9.86,moderate rain,2021-06-06 14:34:21
553,Maceio,BR,-9.6658,-35.7353,83.64,65,40,8.43,scattered clouds,2021-06-06 14:33:20
554,Alice Springs,AU,-23.7,133.8833,44.15,61,0,7.0,clear sky,2021-06-06 14:34:22
555,Vostok,RU,46.4856,135.8833,45.72,93,97,4.25,overcast clouds,2021-06-06 14:34:22
556,Nemuro,JP,43.3236,145.575,52.56,87,100,9.82,overcast clouds,2021-06-06 14:34:22
557,Bubaque,GW,11.2833,-15.8333,79.95,82,7,10.13,clear sky,2021-06-06 14:34:23
558,Springdale,US,36.1867,-94.1288,73.31,91,20,4.0,light rain,2021-06-06 14:32:06
559,Metro,ID,-5.1131,105.3067,75.4,91,68,5.86,broken clouds,2021-06-06 14:34:23
560,La Macarena,CO,2.1837,-73.7849,79.39,87,57,1.59,broken clouds,2021-06-06 14:34:23
561,Taywarah,AF,33.35,64.4167,71.89,11,0,8.97,clear sky,2021-06-06 14:34:24
562,Tongliao,CN,43.6125,122.2653,63.57,53,2,7.87,clear sky,2021-06-06 14:33:05
563,Thunder Bay,CA,48.4001,-89.3168,73.99,94,75,4.61,broken clouds,2021-06-06 14:29:39
564,Ovalle,CL,-30.5983,-71.2003,63.57,62,59,2.21,broken clouds,2021-06-06 14:34:09
565,Pokhara,NP,28.2333,83.9833,77.13,60,87,3.27,overcast clouds,2021-06-06 14:34:24
566,Los Llanos De Aridane,ES,28.6585,-17.9182,67.75,75,75,9.1,broken clouds,2021-06-06 14:34:25
567,Ulaangom,MN,49.9811,92.0667,55.38,42,95,10.22,overcast clouds,2021-06-06 14:34:25
568,Kupang,ID,-10.1667,123.5833,77.25,75,89,11.83,overcast clouds,2021-06-06 14:34:25
569,Bose,IT,45.4612,8.0137,80.08,48,9,5.17,clear sky,2021-06-06 14:34:25
570,Sovetskiy,RU,61.3614,63.5842,67.33,33,84,10.6,broken clouds,2021-06-06 14:34:26
571,Newtownards,GB,54.5924,-5.6909,61.54,80,75,1.99,broken clouds,2021-06-06 14:34:26
572,Mayna,RU,54.1135,47.6231,63.7,83,99,4.63,overcast clouds,2021-06-06 14:34:26
573,Pando,UY,-34.7167,-55.95,58.17,87,20,8.41,few clouds,2021-06-06 14:34:27
574,Sandwick,GB,60.0,-1.25,55.22,76,40,11.32,scattered clouds,2021-06-06 14:34:27
575,Ruteng,ID,-8.6136,120.4721,63.54,94,89,0.78,overcast clouds,2021-06-06 14:34:27
576,Kawardha,IN,22.0167,81.25,91.17,43,6,7.7,clear sky,2021-06-06 14:34:28
577,Uttarkashi,IN,30.7333,78.45,68.27,78,99,6.62,overcast clouds,2021-06-06 14:34:28
578,Chifeng,CN,42.2683,118.9636,69.04,36,93,10.85,overcast clouds,2021-06-06 14:34:28
579,Rio Gallegos,AR,-51.6226,-69.2181,39.25,70,75,12.66,broken clouds,2021-06-06 14:33:24
580,Grande Prairie,CA,55.1667,-118.8027,50.18,50,75,18.41,broken clouds,2021-06-06 14:34:29
581,Tilichiki,RU,60.4667,166.1,36.72,88,100,7.34,overcast clouds,2021-06-06 14:34:29
582,Kandrian,PG,-6.2167,149.55,77.02,91,99,6.33,light rain,2021-06-06 14:34:29
583,Nianzishan,CN,47.5167,122.8833,59.92,51,0,2.1,clear sky,2021-06-06 14:34:30
584,Fereydun Kenar,IR,36.6864,52.5225,80.91,66,14,5.77,few clouds,2021-06-06 14:34:30
585,Siavonga,ZM,-16.5382,28.7088,73.87,34,95,1.99,overcast clouds,2021-06-06 14:34:30
586,Da Nang,VN,16.0678,108.2208,86.05,78,20,3.44,few clouds,2021-06-06 14:32:54
587,Whitefish,US,48.4111,-114.3376,51.89,56,75,7.09,broken clouds,2021-06-06 14:34:31
588,Northam,GB,51.0333,-4.2167,68.92,84,70,6.02,broken clouds,2021-06-06 14:34:31
589,Gisborne,NZ,-38.6533,178.0042,57.74,81,100,8.7,heavy intensity rain,2021-06-06 14:29:52
590,Naryan-Mar,RU,67.6713,53.087,39.97,63,100,14.12,overcast clouds,2021-06-06 14:34:32
591,Mogapinyana,BW,-22.3667,27.6,64.11,43,5,13.82,clear sky,2021-06-06 14:34:32
592,Santarem,BR,-2.4431,-54.7083,84.33,84,40,10.36,scattered clouds,2021-06-06 14:34:32
593,Ca Mau,VN,9.1769,105.15,82.24,81,100,5.41,overcast clouds,2021-06-06 14:34:33
594,Hindaun,IN,26.7167,77.0167,95.49,30,69,6.24,broken clouds,2021-06-06 14:34:33
595,Chimore,BO,-16.9833,-65.1333,70.52,98,100,1.66,overcast clouds,2021-06-06 14:34:33
596,Senno,RU,59.5336,33.9167,78.87,31,14,3.11,few clouds,2021-06-06 14:34:33
597,Marienburg,PL,54.0359,19.0266,71.26,63,100,7.4,overcast clouds,2021-06-06 14:34:34
598,Burnie,AU,-41.0667,145.9167,56.03,89,100,16.49,light rain,2021-06-06 14:34:34
599,Gornopravdinsk,RU,60.05,69.9,59.22,83,91,5.48,light rain,2021-06-06 14:34:34
600,Freeport,US,40.6576,-73.5832,91.49,56,1,1.01,clear sky,2021-06-06 14:32:35
601,Jamui,IN,24.9167,86.2167,98.01,33,47,10.78,scattered clouds,2021-06-06 14:34:35
602,Rzhev,RU,56.2624,34.3282,64.67,75,95,3.87,overcast clouds,2021-06-06 14:34:35
603,San Luis,AR,-33.295,-66.3356,59.5,39,100,14.52,overcast clouds,2021-06-06 14:31:26
604,Jian,CN,27.1172,114.9793,72.91,70,99,2.86,overcast clouds,2021-06-06 14:34:36
605,Clyde River,CA,70.4692,-68.5914,34.03,100,90,12.66,overcast clouds,2021-06-06 14:34:36
606,Bad Kreuznach,DE,49.8333,7.8667,73.53,74,99,8.75,overcast clouds,2021-06-06 14:34:36
607,New Bern,US,35.1085,-77.0441,83.03,83,75,3.44,broken clouds,2021-06-06 14:30:54
608,Vanavara,RU,60.34,102.2797,38.61,61,1,5.59,clear sky,2021-06-06 14:34:37
609,Luchegorsk,RU,46.4764,134.2569,51.48,88,6,3.4,clear sky,2021-06-06 14:34:37
610,Seoul,KR,37.5683,126.9778,69.4,86,20,3.65,few clouds,2021-06-06 14:30:12
611,Ocnita,RO,44.9833,25.55,76.8,65,57,2.46,broken clouds,2021-06-06 14:34:37
612,Ponte De Sor,PT,39.2496,-8.0101,88.72,23,0,9.6,clear sky,2021-06-06 14:34:38
613,Riberalta,BO,-10.9833,-66.1,82.6,78,38,2.04,scattered clouds,2021-06-06 14:32:23
614,Yamada,JP,39.4667,141.95,62.19,80,100,6.87,overcast clouds,2021-06-06 14:34:38
615,Challans,FR,46.8436,-1.8749,74.32,58,100,11.27,overcast clouds,2021-06-06 14:34:38
616,Matagami,CA,49.7502,-77.6328,62.71,67,1,5.97,clear sky,2021-06-06 14:32:33
617,Prince George,CA,53.9166,-122.753,43.25,84,90,9.22,overcast clouds,2021-06-06 14:31:22
618,Huilong,CN,31.8111,121.655,76.03,66,0,13.51,light rain,2021-06-06 14:34:39
619,Cape Canaveral,US,28.4058,-80.6048,87.87,78,1,9.22,clear sky,2021-06-06 14:34:39
620,Marawi,PH,7.9986,124.2928,65.64,96,100,3.22,overcast clouds,2021-06-06 14:34:39
621,Muros,ES,42.7762,-9.0603,80.17,51,95,13.8,overcast clouds,2021-06-06 14:34:40
622,Ystad,SE,55.4297,13.8204,77.36,60,4,4.63,clear sky,2021-06-06 14:34:40
623,San Jose,US,37.3394,-121.895,61.02,79,20,16.11,few clouds,2021-06-06 14:31:17
624,Hastings,GB,50.8552,0.5729,71.33,80,60,11.03,broken clouds,2021-06-06 14:34:40
625,Westport,US,41.1415,-73.3579,91.06,65,1,1.01,clear sky,2021-06-06 14:30:59
626,Oeiras,BR,-7.0253,-42.1311,93.87,31,2,9.66,clear sky,2021-06-06 14:34:41
627,Hailey,US,43.5196,-114.3153,53.91,46,1,8.05,clear sky,2021-06-06 14:34:41
628,Agaro,ET,7.85,36.65,69.48,85,98,3.8,light rain,2021-06-06 14:34:41
629,Moose Factory,CA,51.2585,-80.6094,60.78,59,1,6.91,clear sky,2021-06-06 14:34:42
630,Nuuk,GL,64.1835,-51.7216,45.21,81,75,8.05,broken clouds,2021-06-06 14:34:42
631,Onguday,RU,50.75,86.15,47.19,83,5,1.01,clear sky,2021-06-06 14:34:42
632,Tayu,ID,-6.5397,111.0518,79.72,77,76,3.76,broken clouds,2021-06-06 14:34:43
633,Hobyo,SO,5.3505,48.5268,80.49,78,45,26.51,scattered clouds,2021-06-06 14:34:43
634,Havre-Saint-Pierre,CA,50.2334,-63.5986,57.56,51,1,3.44,clear sky,2021-06-06 14:34:43
635,Brownsville,US,25.9018,-97.4975,84.9,81,1,8.01,clear sky,2021-06-06 14:34:44
636,Cantanhede,BR,-3.6333,-44.3767,89.67,44,4,4.21,clear sky,2021-06-06 14:34:44
637,Aldergrove,CA,49.058,-122.4709,51.8,83,75,1.01,broken clouds,2021-06-06 14:30:15
638,Council Bluffs,US,41.2619,-95.8608,78.48,73,40,11.5,scattered clouds,2021-06-06 14:34:44
639,La Libertad,EC,-2.2333,-80.9,71.26,88,75,8.84,broken clouds,2021-06-06 14:34:45
640,Nishihara,JP,26.1842,127.7558,78.85,91,90,1.68,moderate rain,2021-06-06 14:34:45
641,Waterloo,CA,43.4668,-80.5164,82.65,54,1,14.16,clear sky,2021-06-06 14:31:20
642,Algiers,DZ,36.7525,3.042,75.02,65,40,8.14,scattered clouds,2021-06-06 14:30:29
643,North Bay,CA,46.3168,-79.4663,76.98,69,20,13.8,few clouds,2021-06-06 14:33:11
644,Wajima,JP,37.4,136.9,64.49,86,100,6.29,overcast clouds,2021-06-06 14:34:46
645,Rudbar,AF,30.15,62.6,103.64,5,0,5.64,clear sky,2021-06-06 14:34:46
646,Saint-Leu,RE,-21.15,55.2833,74.26,81,46,12.91,scattered clouds,2021-06-06 14:34:46
647,Lata,PT,40.1629,-8.3327,83.05,49,0,10.65,clear sky,2021-06-06 14:34:46
648,Biak,ID,-0.9131,122.8766,76.42,75,91,5.19,overcast clouds,2021-06-06 14:34:47
649,Ketchikan,US,55.3422,-131.6461,48.67,93,90,0.0,overcast clouds,2021-06-06 14:34:47
650,Urumqi,CN,43.801,87.6005,67.15,32,0,5.77,clear sky,2021-06-06 14:32:09
651,Cerknica,SI,45.7931,14.3625,73.38,69,43,2.37,scattered clouds,2021-06-06 14:34:48
652,Acapulco,MX,16.8634,-99.8901,84.02,70,40,3.18,scattered clouds,2021-06-06 14:30:30
653,Nurobod,UZ,40.9056,69.8023,94.05,22,95,5.61,overcast clouds,2021-06-06 14:34:48
654,Taber,CA,49.8167,-112.1518,56.28,74,98,13.8,overcast clouds,2021-06-06 14:30:15
655,Gombong,ID,-7.6072,109.5142,76.1,90,63,1.88,broken clouds,2021-06-06 14:34:48
656,Tamiahua,MX,21.2667,-97.45,85.12,72,100,8.43,overcast clouds,2021-06-06 14:34:49
657,Mhango,TZ,-3.2833,32.85,76.33,49,97,4.61,overcast clouds,2021-06-06 14:34:49
658,Mitsamiouli,KM,-11.3847,43.2844,79.38,72,73,20.51,broken clouds,2021-06-06 14:34:49
659,La Orilla,MX,17.9833,-102.2333,86.88,55,68,2.28,broken clouds,2021-06-06 14:34:50
660,Chapais,CA,49.7834,-74.8492,60.58,45,56,5.77,broken clouds,2021-06-06 14:32:44
661,Jining,CN,35.405,116.5814,86.61,33,25,14.47,scattered clouds,2021-06-06 14:34:50
662,Estrela,BR,-28.0611,-50.9383,59.2,95,100,2.21,moderate rain,2021-06-06 14:34:50
663,Tuy Hoa,VN,13.0833,109.3,80.22,84,98,5.14,overcast clouds,2021-06-06 14:33:54
664,Inhambane,MZ,-23.865,35.3833,75.18,50,40,6.91,scattered clouds,2021-06-06 14:34:51
665,Moussoro,TD,13.6408,16.4901,103.98,16,100,4.25,overcast clouds,2021-06-06 14:34:51
666,Santa Elena,EC,-2.2333,-80.85,71.15,88,75,8.39,broken clouds,2021-06-06 14:34:51
667,Harrison,US,30.4091,-89.0436,82.47,89,75,14.97,broken clouds,2021-06-06 14:34:52
668,Palimbang,PH,6.2106,124.1894,80.28,74,100,5.23,overcast clouds,2021-06-06 14:34:52
669,Along,IN,28.1667,94.7667,72.32,99,96,0.18,overcast clouds,2021-06-06 14:34:52
670,Konstantinovka,RU,49.6167,127.9833,54.25,74,8,4.79,clear sky,2021-06-06 14:34:53
671,Mauriti,BR,-7.3892,-38.7744,84.51,38,46,9.15,scattered clouds,2021-06-06 14:34:53
672,Tobolsk,RU,58.2,68.2667,71.35,45,21,7.85,few clouds,2021-06-06 14:34:53
673,Tual,ID,-5.6667,132.75,81.34,79,95,15.3,overcast clouds,2021-06-06 14:34:53
674,Maldonado,UY,-34.6667,-54.9167,54.79,66,3,8.01,clear sky,2021-06-06 14:34:54
675,Belmonte,BR,-15.8631,-38.8828,82.4,72,45,8.88,scattered clouds,2021-06-06 14:34:54
676,Vila Franca Do Campo,PT,37.7167,-25.4333,68.41,73,99,5.1,overcast clouds,2021-06-06 14:34:54
677,Vigia Del Fuerte,CO,6.5789,-76.8863,84.67,74,97,1.01,overcast clouds,2021-06-06 14:34:55
678,Ekhabi,RU,53.5102,142.9671,34.86,98,100,14.29,overcast clouds,2021-06-06 14:34:55
679,Fernie,CA,49.5,-115.0687,49.6,59,11,5.3,few clouds,2021-06-06 14:34:55
680,Araouane,ML,18.9048,-3.5265,112.44,8,4,12.12,clear sky,2021-06-06 14:34:56
681,Ust-Ilimsk,RU,58.0006,102.6619,44.94,46,16,4.7,few clouds,2021-06-06 14:34:56
682,Sinegorye,RU,62.0788,150.477,43.47,79,52,7.14,broken clouds,2021-06-06 14:34:56
683,Camacha,PT,33.0833,-16.3333,68.76,64,40,18.41,scattered clouds,2021-06-06 14:34:57
684,Mackay,AU,-21.15,149.2,60.67,88,100,6.91,overcast clouds,2021-06-06 14:31:39
685,Udayagiri,IN,20.1333,84.3833,77.61,70,71,3.42,broken clouds,2021-06-06 14:34:57
686,Coquimbo,CL,-29.9533,-71.3436,55.13,87,90,2.39,overcast clouds,2021-06-06 14:34:57
687,Dianalund,DK,55.5313,11.4925,76.89,69,89,1.07,overcast clouds,2021-06-06 14:34:58
688,Talakan,RU,50.3167,130.3667,52.09,89,11,2.01,few clouds,2021-06-06 14:34:58
689,Shellbrook,CA,53.2168,-106.4011,54.63,66,59,12.35,heavy intensity rain,2021-06-06 14:34:58
690,Callaway,US,30.153,-85.5699,81.91,77,75,5.01,broken clouds,2021-06-06 14:34:59
691,Nazilli,TR,37.9163,28.3223,88.9,17,0,5.99,clear sky,2021-06-06 14:31:17
692,Daokou,CN,35.5639,114.5058,89.89,39,100,18.03,overcast clouds,2021-06-06 14:34:59
693,Ipixuna,BR,-1.7625,-48.8043,85.95,48,37,1.45,scattered clouds,2021-06-06 14:34:59
694,Matamoros,MX,25.5333,-103.25,78.91,25,1,5.35,clear sky,2021-06-06 14:33:08
695,Russell,US,32.3502,-85.1999,79.88,88,75,3.27,broken clouds,2021-06-06 14:35:00
696,Ridgecrest,US,35.6225,-117.6709,78.03,24,1,0.0,clear sky,2021-06-06 14:35:00
697,Kyaikkami,MM,16.08,97.5675,82.62,79,100,10.71,overcast clouds,2021-06-06 14:35:00
698,Ongandjera,NA,-17.8833,15.0667,76.87,20,5,9.95,clear sky,2021-06-06 14:35:01
699,Gorontalo,ID,0.5412,123.0595,75.87,92,96,2.55,overcast clouds,2021-06-06 14:35:01
700,Jhawarian,PK,32.3614,72.6228,101.66,21,2,3.33,clear sky,2021-06-06 14:35:01
701,Palasa,IN,18.7667,84.4167,85.59,78,45,9.1,scattered clouds,2021-06-06 14:35:02
702,Canoas,BR,-29.9178,-51.1836,64.56,91,90,8.05,overcast clouds,2021-06-06 14:35:02
703,Tigzirt,DZ,36.8886,4.1198,71.24,75,37,7.02,scattered clouds,2021-06-06 14:35:03
704,High Level,CA,58.5169,-117.136,51.91,87,75,9.04,light rain,2021-06-06 14:34:56
705,Mazyr,BY,52.0495,29.2456,68.13,65,82,4.65,broken clouds,2021-06-06 14:35:03
706,Dicabisagan,PH,17.0818,122.4157,81.32,86,100,5.41,overcast clouds,2021-06-06 14:35:04
707,Marsa Matruh,EG,31.3525,27.2453,77.2,57,0,13.8,clear sky,2021-06-06 14:35:04
708,Leeton,AU,-34.5667,146.4,42.71,93,100,5.5,overcast clouds,2021-06-06 14:35:05
709,Kanigiri,IN,15.4,79.5167,91.6,48,28,8.46,scattered clouds,2021-06-06 14:35:05
710,Hare Bay,CA,48.8499,-54.0148,60.4,75,100,14.14,overcast clouds,2021-06-06 14:35:05
